Date,Symbol,MarketCap,Rank
2019-08-29,REN,49918575,86
2019-08-28,REN,56087242,81
2019-08-27,REN,65599126,78
2019-08-26,REN,58335947,85
2019-08-25,REN,62090379,82
2019-08-24,REN,63232016,84
2019-08-23,REN,67023275,78
2019-08-22,REN,69291470,77
2019-08-21,REN,66611059,77
2019-08-20,REN,74745598,76
2019-08-19,REN,78446406,76
2019-08-18,REN,74556283,77
2019-08-17,REN,76517553,76
2019-08-16,REN,77424635,76
2019-08-15,REN,83887362,70
2019-08-14,REN,73060957,75
2019-08-13,REN,82968339,73
2019-08-12,REN,88153436,74
2019-08-11,REN,90961539,72
2019-08-10,REN,91477773,72
2019-08-09,REN,100740568,66
2019-08-08,REN,99630871,71
2019-08-07,REN,96559966,73
2019-08-06,REN,103344786,72
2019-08-05,REN,112860038,72
2019-08-04,REN,97964734,73
2019-08-03,REN,85263233,75
2019-08-02,REN,93575536,73
2019-08-01,REN,77802166,79
2019-07-31,REN,79395426,76
2019-07-30,REN,82090693,75
2019-07-29,REN,85086855,74
2019-07-28,REN,91183377,70
2019-07-27,REN,86699520,72
2019-07-26,REN,100628869,68
2019-07-25,REN,105502408,70
2019-07-24,REN,92186215,72
2019-07-23,REN,95930424,71
2019-07-22,REN,92740457,74
2019-07-21,REN,73860750,84
2019-07-20,REN,75157523,84
2019-07-19,REN,63425157,91
2019-07-18,REN,55647729,94
2019-07-17,REN,49474504,94
2019-07-16,REN,47047783,94
2019-07-15,REN,58644627,93
2019-07-14,REN,63054920,89
2019-07-13,REN,73016550,90
2019-07-12,REN,79249692,90
2019-07-11,REN,79685453,86
2019-07-10,REN,79489007,89
2019-07-09,REN,79079900,91
2019-07-08,REN,62445130,96
2019-07-07,REN,63004908,94
2019-07-06,REN,71447177,91
2019-07-05,REN,77773075,91
2019-07-04,REN,76077934,91
2019-07-03,REN,73007072,92
2019-07-02,REN,87954765,87
2019-07-01,REN,67600909,93
2019-06-30,REN,55464266,98
2019-06-29,REN,56640277,99
2019-06-28,REN,56442921,99
2019-06-27,REN,48189347,102
2019-06-26,REN,52501161,101
2019-06-25,REN,46655775,106
2019-06-24,REN,42575729,108
2019-06-23,REN,43547600,108
2019-06-22,REN,45054985,106
2019-06-21,REN,39229347,109
2019-06-20,REN,38667105,110
2019-06-19,REN,36411336,111
2019-06-18,REN,35244134,111
2019-06-17,REN,35361734,110
2019-06-16,REN,39550403,108
2019-06-15,REN,30649640,114
2019-06-14,REN,32686267,113
2019-06-13,REN,34850102,111
2019-06-12,REN,34780766,110
2019-06-11,REN,34169138,111
2019-06-10,REN,36763005,108
2019-06-09,REN,34124628,108
2019-06-08,REN,32692509,113
2019-06-07,REN,31159881,111
2019-06-06,REN,30903637,112
2019-06-05,REN,31089575,110
2019-06-04,REN,29274224,110
2019-06-03,REN,29312552,111
2019-06-02,REN,31709754,111
2019-06-01,REN,31975278,111
2019-05-31,REN,29120088,111
2019-05-30,REN,25700391,112
2019-05-29,REN,24197461,114
2019-05-28,REN,23585358,113
2019-05-27,REN,23273954,115
2019-05-26,REN,22502302,115
2019-05-25,REN,23894234,114
2019-05-24,REN,23195740,115
2019-05-23,REN,25217160,111
2019-05-22,REN,22241814,112
2019-05-21,REN,21498217,112
2019-05-20,REN,20876149,114
2019-05-19,REN,20239282,114
2019-05-18,REN,20549366,112
2019-05-17,REN,17884222,114
2019-05-16,REN,19577083,114
2019-05-15,REN,19384538,114
2019-05-14,REN,16838508,113
2019-05-13,REN,16491282,114
2019-05-12,REN,16392663,112
2019-05-11,REN,17501422,113
2019-05-10,REN,16027131,113
2019-05-09,REN,14884654,113
2019-05-08,REN,16902637,113
2019-05-07,REN,16408780,113
2019-05-06,REN,16671228,113
2019-05-05,REN,16426483,112
2019-05-04,REN,16869295,111
2019-05-03,REN,16675258,112
2019-05-02,REN,16836947,112
2019-05-01,REN,15505001,113
2019-04-30,REN,15027352,113
2019-04-29,REN,14377032,112
2019-04-28,REN,15031918,112
2019-04-27,REN,15587947,113
2019-04-26,REN,14942896,113
2019-04-25,REN,14617451,113
2019-04-24,REN,16145210,111
2019-04-23,REN,16279203,112
2019-04-22,REN,17581913,111
2019-04-21,REN,16602200,111
2019-04-20,REN,17492033,110
2019-04-19,REN,18628047,109
2019-04-18,REN,18121304,110
2019-04-17,REN,17596203,110
2019-04-16,REN,17710241,110
2019-04-15,REN,17600814,110
2019-04-14,REN,18649217,110
2019-04-13,REN,17840306,110
2019-04-12,REN,18424358,110
2019-04-11,REN,17540306,110
2019-04-10,REN,20355115,108
2019-04-09,REN,19939042,108
2019-04-08,REN,19831154,108
2019-04-07,REN,20818871,109
2019-04-06,REN,18885404,109
2019-04-05,REN,19282042,107
2019-04-04,REN,18179351,107
2019-04-03,REN,18885738,106
2019-04-02,REN,17009900,106
2019-04-01,REN,16191437,106
2019-03-31,REN,15545259,106
2019-03-30,REN,15704385,106
2019-03-29,REN,14892469,108
2019-03-28,REN,15156127,108
2019-03-27,REN,15380219,107
2019-03-26,REN,15339155,107
2019-03-25,REN,15916723,106
2019-03-24,REN,12717879,110
2019-03-23,REN,12228452,110
2019-03-22,REN,12582805,110
2019-03-21,REN,12544348,111
2019-03-20,REN,13399618,111
2019-03-19,REN,13294609,110
2019-03-18,REN,13312886,111
2019-03-17,REN,13004925,111
2019-03-16,REN,13140159,110
2019-03-15,REN,13185536,111
2019-03-14,REN,12864786,109
2019-03-13,REN,12849607,109
2019-03-12,REN,13088398,109
2019-03-11,REN,12848527,109
2019-03-10,REN,13208527,108
2019-03-09,REN,12965509,110
2019-03-08,REN,12501580,110
2019-03-07,REN,13279137,111
2019-03-06,REN,12284941,111
2019-03-05,REN,11847701,111
2019-03-04,REN,11638209,110
2019-03-03,REN,10993484,112
2019-03-02,REN,11102673,110
2019-03-01,REN,10804863,110
2019-02-28,REN,10883717,109
2019-02-27,REN,10741711,110
2019-02-26,REN,10974079,108
2019-02-25,REN,10350431,109
2019-02-24,REN,9955149,109
2019-02-23,REN,11487522,109
2019-02-22,REN,11134868,109
2019-02-21,REN,10910104,109
2019-02-20,REN,11652272,108
2019-02-19,REN,11247768,108
2019-02-18,REN,11302863,108
2019-02-17,REN,10927574,108
2019-02-16,REN,10392304,108
2019-02-15,REN,10295497,108
2019-02-14,REN,10447879,108
2019-02-13,REN,10343516,106
2019-02-12,REN,10465059,106
2019-02-11,REN,10683029,105
2019-02-10,REN,11245135,104
2019-02-09,REN,11086486,105
2019-02-08,REN,11105846,104
2019-02-07,REN,10093301,104
2019-02-06,REN,10108935,104
2019-02-05,REN,10340560,105
2019-02-04,REN,11027107,104
2019-02-03,REN,11046492,105
2019-02-02,REN,11356996,104
2019-10-16,NPXS,43756655,91.5
2019-10-15,NPXS,46991850,90.5
2019-10-14,NPXS,48856266,85.5
2019-10-13,NPXS,49172675,86.5
2019-10-12,NPXS,49577792,86.5
2019-10-11,NPXS,48802563,85.5
2019-10-10,NPXS,50975136,86.5
2019-10-09,NPXS,53600557,82.5
2019-10-08,NPXS,52309220,81.5
2019-10-07,NPXS,52205316,79.5
2019-10-06,NPXS,51820738,77.5
2019-10-05,NPXS,55008103,76.5
2019-10-04,NPXS,55129599,77.5
2019-10-03,NPXS,56435893,74.5
2019-10-02,NPXS,57497376,73.5
2019-10-01,NPXS,57239010,74.5
2019-09-30,NPXS,59555920,73.5
2019-09-29,NPXS,65998403,69.5
2019-09-28,NPXS,68498387,70.5
2019-09-27,NPXS,67546368,70.5
2019-09-26,NPXS,64169289,71.5
2019-09-25,NPXS,63621814,72.5
2019-09-24,NPXS,64670664,71.5
2019-09-23,NPXS,79112891,69.5
2019-09-22,NPXS,81770747,68.5
2019-09-21,NPXS,82643261,68.5
2019-09-20,NPXS,84161495,68.5
2019-09-19,NPXS,85757647,68.5
2019-09-18,NPXS,86845583,64.5
2019-09-17,NPXS,81422978,66.5
2019-09-16,NPXS,81920370,67.5
2019-09-15,NPXS,83183482,66.5
2019-09-14,NPXS,83238933,62.5
2019-09-13,NPXS,85111027,61.5
2019-09-12,NPXS,84171421,61.5
2019-09-11,NPXS,82694922,62.5
2019-09-10,NPXS,85255612,62.5
2019-09-09,NPXS,87984801,62.5
2019-09-08,NPXS,87561581,63.5
2019-09-07,NPXS,86196369,62.5
2019-09-06,NPXS,84091049,62.5
2019-09-05,NPXS,85151912,63.5
2019-09-04,NPXS,89575449,61.5
2019-09-03,NPXS,89677175,64.5
2019-09-02,NPXS,92843415,59.5
2019-09-01,NPXS,91652684,60.5
2019-08-31,NPXS,92808717,59.5
2019-08-30,NPXS,93373014,58.5
2019-08-29,NPXS,92061952,59.5
2019-08-28,NPXS,93235300,59.5
2019-08-27,NPXS,100182765,59.5
2019-08-26,NPXS,102799557,58.5
2019-08-25,NPXS,100461477,61.5
2019-08-24,NPXS,101956040,62.5
2019-08-23,NPXS,102060900,62.5
2019-08-22,NPXS,101979683,62.5
2019-08-21,NPXS,96170825,63.5
2019-08-20,NPXS,100434067,63.5
2019-08-19,NPXS,102661128,63.5
2019-08-18,NPXS,99700211,62.5
2019-08-17,NPXS,99906000,62.5
2019-08-16,NPXS,104546878,59.5
2019-08-15,NPXS,101655678,61.5
2019-08-14,NPXS,101508466,59.5
2019-08-13,NPXS,115319094,57.5
2019-08-12,NPXS,118702776,52.5
2019-08-11,NPXS,114301944,60.5
2019-08-10,NPXS,113661744,58.5
2019-08-09,NPXS,113411822,57.5
2019-08-08,NPXS,127662501,50.5
2019-08-07,NPXS,125963321,52.5
2019-08-06,NPXS,130215707,51.5
2019-08-05,NPXS,135965779,50.5
2019-08-04,NPXS,137181913,50.5
2019-08-03,NPXS,133770477,52.5
2019-08-02,NPXS,134205423,51.5
2019-08-01,NPXS,138542027,49.5
2019-07-31,NPXS,136338400,50.5
2019-07-30,NPXS,128998092,51.5
2019-07-29,NPXS,142305200,47.5
2019-07-28,NPXS,132895277,49.5
2019-07-27,NPXS,131089629,49.5
2019-07-26,NPXS,141997320,48.5
2019-07-25,NPXS,139795183,51.5
2019-07-24,NPXS,147217145,49.5
2019-07-23,NPXS,139046555,50.5
2019-07-22,NPXS,153451026,49.5
2019-07-21,NPXS,144927597,52.5
2019-07-20,NPXS,148309170,52.5
2019-07-19,NPXS,140865563,52.5
2019-07-18,NPXS,144212847,50.5
2019-07-17,NPXS,134201233,51.5
2019-07-16,NPXS,130669483,49.5
2019-07-15,NPXS,163644828,44.5
2019-07-14,NPXS,144465190,51.5
2019-07-13,NPXS,166581256,46.5
2019-07-12,NPXS,176022853,45.5
2019-07-11,NPXS,167926246,43.5
2019-07-10,NPXS,182339303,43.5
2019-07-09,NPXS,190672537,44.5
2019-07-08,NPXS,199845414,43.5
2019-07-07,NPXS,198241716,46.5
2019-07-06,NPXS,196176762,46.5
2019-07-05,NPXS,192208758,46.5
2019-07-04,NPXS,190767893,47.5
2019-07-03,NPXS,207900269,46.5
2019-07-02,NPXS,204312375,44.5
2019-07-01,NPXS,205915759,43.5
2019-06-30,NPXS,200150062,46.5
2019-06-29,NPXS,208204495,45.5
2019-06-28,NPXS,211191157,43.5
2019-06-27,NPXS,206908365,43.5
2019-06-26,NPXS,217224482,43.5
2019-06-25,NPXS,208891294,45.5
2019-06-24,NPXS,213274338,43.5
2019-06-23,NPXS,218121325,43.5
2019-06-22,NPXS,210365041,43.5
2019-06-21,NPXS,202825598,43.5
2019-06-20,NPXS,192749820,47.5
2019-06-19,NPXS,205955257,44.5
2019-06-18,NPXS,199041324,44.5
2019-06-17,NPXS,207945675,44.5
2019-06-16,NPXS,208940382,43.5
2019-06-15,NPXS,209630273,45.5
2019-06-14,NPXS,207563752,43.5
2019-06-13,NPXS,206869632,43.5
2019-06-12,NPXS,205123872,44.5
2019-06-11,NPXS,198998681,47.5
2019-06-10,NPXS,201831033,47.5
2019-06-09,NPXS,194986743,45.5
2019-06-08,NPXS,207065703,46.5
2019-06-07,NPXS,214368260,43.5
2019-06-06,NPXS,207280708,42.5
2019-06-05,NPXS,207065606,42.5
2019-06-04,NPXS,206512197,42.5
2019-06-03,NPXS,228528243,42.5
2019-06-02,NPXS,215665065,45.5
2019-06-01,NPXS,209212011,46.5
2019-05-31,NPXS,213671963,45.5
2019-05-30,NPXS,206283310,44.5
2019-05-29,NPXS,233740492,42.5
2019-05-28,NPXS,241533266,39.5
2019-05-27,NPXS,190742560,48.5
2019-05-26,NPXS,173285154,54.5
2019-05-25,NPXS,169857709,54.5
2019-05-24,NPXS,174164311,52.5
2019-05-23,NPXS,174631084,50.5
2019-05-22,NPXS,159073711,53.5
2019-05-21,NPXS,173172905,52.5
2019-05-20,NPXS,161397453,52.5
2019-05-19,NPXS,158324002,53.5
2019-05-18,NPXS,147164618,54.5
2019-05-17,NPXS,144136331,55.5
2019-05-16,NPXS,152093341,55.5
2019-05-15,NPXS,154627487,55.5
2019-05-14,NPXS,136749123,55.5
2019-05-13,NPXS,137514508,54.5
2019-05-12,NPXS,125707826,54.5
2019-05-11,NPXS,137759344,55.5
2019-05-10,NPXS,134981521,54.5
2019-05-09,NPXS,125163029,55.5
2019-05-08,NPXS,132720473,54.5
2019-05-07,NPXS,130999173,52.5
2019-05-06,NPXS,137001604,51.5
2019-05-05,NPXS,138858641,51.5
2019-05-04,NPXS,140548895,50.5
2019-05-03,NPXS,127976309,53.5
2019-05-02,NPXS,125556301,54.5
2019-05-01,NPXS,125299757,53.5
2019-04-30,NPXS,130498332,53.5
2019-04-29,NPXS,121086340,53.5
2019-04-28,NPXS,124865639,53.5
2019-04-27,NPXS,126429664,53.5
2019-04-26,NPXS,126610965,53.5
2019-04-25,NPXS,122314249,52.5
2019-04-24,NPXS,128982762,53.5
2019-04-23,NPXS,134749351,54.5
2019-04-22,NPXS,135659940,54.5
2019-04-21,NPXS,134323271,54.5
2019-04-20,NPXS,134764787,55.5
2019-04-19,NPXS,137192542,54.5
2019-04-18,NPXS,138797981,53.5
2019-04-17,NPXS,136987090,53.5
2019-04-16,NPXS,138160214,53.5
2019-04-15,NPXS,133092436,52.5
2019-04-14,NPXS,136692279,53.5
2019-04-13,NPXS,136822206,53.5
2019-04-12,NPXS,137662496,53.5
2019-04-11,NPXS,130385136,54.5
2019-04-10,NPXS,143830911,54.5
2019-04-09,NPXS,146147331,55.5
2019-04-08,NPXS,145333590,54.5
2019-04-07,NPXS,146916363,55.5
2019-04-06,NPXS,152399268,53.5
2019-04-05,NPXS,149645057,54.5
2019-04-04,NPXS,126767192,62.5
2019-04-03,NPXS,131814324,61.5
2019-04-02,NPXS,121937660,62.5
2019-04-01,NPXS,109895326,64.5
2019-03-31,NPXS,112186547,62.5
2019-03-30,NPXS,111015797,63.5
2019-03-29,NPXS,110185390,63.5
2019-03-28,NPXS,112821806,62.5
2019-03-27,NPXS,110134819,63.5
2019-03-26,NPXS,108095463,61.5
2019-03-25,NPXS,110484440,62.5
2019-03-24,NPXS,105785719,64.5
2019-03-23,NPXS,107221250,61.5
2019-03-22,NPXS,108252922,60.5
2019-03-21,NPXS,109671412,60.5
2019-03-20,NPXS,110660851,62.5
2019-03-19,NPXS,110200875,60.5
2019-03-18,NPXS,112876184,58.5
2019-03-17,NPXS,115143309,58.5
2019-03-16,NPXS,115844892,58.5
2019-03-15,NPXS,111055033,60.5
2019-03-14,NPXS,111045956,58.5
2019-03-13,NPXS,111432393,57.5
2019-03-12,NPXS,108040336,56.5
2019-03-11,NPXS,106958864,54.5
2019-03-10,NPXS,108122398,54.5
2019-03-09,NPXS,108283517,55.5
2019-03-08,NPXS,106349062,55.5
2019-03-07,NPXS,110673426,52.5
2019-03-06,NPXS,113149856,52.5
2019-03-05,NPXS,113945973,51.5
2019-03-04,NPXS,111431383,52.5
2019-03-03,NPXS,114681090,50.5
2019-03-02,NPXS,112969934,52.5
2019-03-01,NPXS,117294122,50.5
2019-02-28,NPXS,120688779,49.5
2019-02-27,NPXS,130810419,42.5
2019-02-26,NPXS,116447724,48.5
2019-02-25,NPXS,115342855,49.5
2019-02-24,NPXS,105332738,50.5
2019-02-23,NPXS,119306138,48.5
2019-02-22,NPXS,118467852,47.5
2019-02-21,NPXS,115250198,47.5
2019-02-20,NPXS,117642499,46.5
2019-02-19,NPXS,118609831,46.5
2019-02-18,NPXS,120885513,43.5
2019-02-17,NPXS,109243930,48.5
2019-02-16,NPXS,112291094,44.5
2019-02-15,NPXS,119965665,42.5
2019-02-14,NPXS,112041179,44.5
2019-02-13,NPXS,115054951,43.5
2019-02-12,NPXS,116968624,44.5
2019-02-11,NPXS,110167017,45.5
2019-02-10,NPXS,109268162,46.5
2019-02-09,NPXS,105447349,48.5
2019-02-08,NPXS,103299834,49.5
2019-02-07,NPXS,100888493,46.5
2019-02-06,NPXS,102737120,45.5
2019-02-05,NPXS,111846223,43.5
2019-02-04,NPXS,105778845,46.5
2019-02-03,NPXS,94023030,48.5
2019-02-02,NPXS,99795759,48.5
2019-10-16,SNT,43075140,93
2019-10-15,SNT,43828548,94
2019-10-14,SNT,45490161,94
2019-10-13,SNT,44665220,93
2019-10-12,SNT,43594459,93
2019-10-11,SNT,44287843,93
2019-10-10,SNT,46621457,92
2019-10-09,SNT,48467773,92
2019-10-08,SNT,47538655,91
2019-10-07,SNT,45763209,91
2019-10-06,SNT,44345199,91
2019-10-05,SNT,44387379,91
2019-10-04,SNT,43712976,91
2019-10-03,SNT,43616074,92
2019-10-02,SNT,44341183,92
2019-10-01,SNT,43493661,92
2019-09-30,SNT,44003660,91
2019-09-29,SNT,42258478,91
2019-09-28,SNT,43045540,93
2019-09-27,SNT,43091528,92
2019-09-26,SNT,42221405,91
2019-09-25,SNT,43228527,93
2019-09-24,SNT,42285068,92
2019-09-23,SNT,50493923,91
2019-09-22,SNT,53123725,89
2019-09-21,SNT,53399215,90
2019-09-20,SNT,53490858,90
2019-09-19,SNT,54392268,89
2019-09-18,SNT,55601964,89
2019-09-17,SNT,51344122,90
2019-09-16,SNT,50438480,89
2019-09-15,SNT,50303470,88
2019-09-14,SNT,51078730,87
2019-09-13,SNT,49619934,89
2019-09-12,SNT,50874230,89
2019-09-11,SNT,51906185,87
2019-09-10,SNT,53521526,84
2019-09-09,SNT,53780591,83
2019-09-08,SNT,54652268,83
2019-09-07,SNT,54020806,84
2019-09-06,SNT,53076517,84
2019-09-05,SNT,53574448,85
2019-09-04,SNT,54096667,86
2019-09-03,SNT,54403743,87
2019-09-02,SNT,54222067,86
2019-09-01,SNT,53811883,85
2019-08-31,SNT,54204908,84
2019-08-30,SNT,53783524,84
2019-08-29,SNT,53649327,83
2019-08-28,SNT,54699266,84
2019-08-27,SNT,63331894,79
2019-08-26,SNT,62899014,79
2019-08-25,SNT,63189937,81
2019-08-24,SNT,65796283,80
2019-08-23,SNT,65368256,80
2019-08-22,SNT,63982234,80
2019-08-21,SNT,60900623,82
2019-08-20,SNT,61571088,82
2019-08-19,SNT,64225152,82
2019-08-18,SNT,62990770,82
2019-08-17,SNT,62295422,80
2019-08-16,SNT,61101476,81
2019-08-15,SNT,62549816,81
2019-08-14,SNT,62303893,80
2019-08-13,SNT,67405486,80
2019-08-12,SNT,69968708,80
2019-08-11,SNT,69762425,80
2019-08-10,SNT,68571535,80
2019-08-09,SNT,69212588,79
2019-08-08,SNT,69836585,80
2019-08-07,SNT,70350325,81
2019-08-06,SNT,69838050,82
2019-08-05,SNT,71667566,81
2019-08-04,SNT,72646250,82
2019-08-03,SNT,70993320,83
2019-08-02,SNT,72967090,80
2019-08-01,SNT,74262659,80
2019-07-31,SNT,75239278,79
2019-07-30,SNT,72815247,80
2019-07-29,SNT,69487572,82
2019-07-28,SNT,70068721,82
2019-07-27,SNT,69484510,81
2019-07-26,SNT,73291472,80
2019-07-25,SNT,73111910,83
2019-07-24,SNT,74822358,82
2019-07-23,SNT,71659173,84
2019-07-22,SNT,74397476,86
2019-07-21,SNT,72660342,86
2019-07-20,SNT,73439052,86
2019-07-19,SNT,70922139,86
2019-07-18,SNT,70202455,86
2019-07-17,SNT,66723872,85
2019-07-16,SNT,63817588,85
2019-07-15,SNT,73152598,85
2019-07-14,SNT,71472171,84
2019-07-13,SNT,79789660,87
2019-07-12,SNT,81127521,88
2019-07-11,SNT,78605033,88
2019-07-10,SNT,87629427,85
2019-07-09,SNT,96109121,80
2019-07-08,SNT,99614895,81
2019-07-07,SNT,97629602,81
2019-07-06,SNT,93455064,84
2019-07-05,SNT,91091206,83
2019-07-04,SNT,92914109,81
2019-07-03,SNT,99215570,80
2019-07-02,SNT,93176848,82
2019-07-01,SNT,95044224,81
2019-06-30,SNT,93798622,80
2019-06-29,SNT,100915470,77
2019-06-28,SNT,101094804,77
2019-06-27,SNT,96003464,77
2019-06-26,SNT,109255762,76
2019-06-25,SNT,106843477,79
2019-06-24,SNT,103886935,77
2019-06-23,SNT,104256085,76
2019-06-22,SNT,104171330,76
2019-06-21,SNT,100403441,75
2019-06-20,SNT,98881343,77
2019-06-19,SNT,98425255,80
2019-06-18,SNT,96602122,78
2019-06-17,SNT,99486476,76
2019-06-16,SNT,100847102,77
2019-06-15,SNT,101200004,76
2019-06-14,SNT,102005379,75
2019-06-13,SNT,101664906,74
2019-06-12,SNT,105155637,73
2019-06-11,SNT,103696162,70
2019-06-10,SNT,104085668,70
2019-06-09,SNT,98550672,71
2019-06-08,SNT,98790156,74
2019-06-07,SNT,105939526,73
2019-06-06,SNT,91909107,74
2019-06-05,SNT,91729398,73
2019-06-04,SNT,88061309,74
2019-06-03,SNT,95083276,72
2019-06-02,SNT,101709998,72
2019-06-01,SNT,98397533,73
2019-05-31,SNT,100168563,72
2019-05-30,SNT,96664282,71
2019-05-29,SNT,103439619,68
2019-05-28,SNT,105866495,68
2019-05-27,SNT,105682675,68
2019-05-26,SNT,97656771,71
2019-05-25,SNT,91824035,74
2019-05-24,SNT,92036674,74
2019-05-23,SNT,90811137,72
2019-05-22,SNT,89933406,71
2019-05-21,SNT,93302638,69
2019-05-20,SNT,90822130,70
2019-05-19,SNT,95117215,67
2019-05-18,SNT,89025164,70
2019-05-17,SNT,89083030,71
2019-05-16,SNT,95687725,67
2019-05-15,SNT,97847364,67
2019-05-14,SNT,89481831,67
2019-05-13,SNT,79327687,74
2019-05-12,SNT,75673564,75
2019-05-11,SNT,81653295,71
2019-05-10,SNT,74231799,75
2019-05-09,SNT,73748316,73
2019-05-08,SNT,76453114,73
2019-05-07,SNT,76840119,74
2019-05-06,SNT,77894823,75
2019-05-05,SNT,76714803,75
2019-05-04,SNT,77638686,75
2019-05-03,SNT,79622064,74
2019-05-02,SNT,80286254,74
2019-05-01,SNT,78884982,73
2019-04-30,SNT,79691026,73
2019-04-29,SNT,76019416,72
2019-04-28,SNT,78913437,72
2019-04-27,SNT,79270990,72
2019-04-26,SNT,78330232,72
2019-04-25,SNT,77807333,73
2019-04-24,SNT,81533357,73
2019-04-23,SNT,87377647,70
2019-04-22,SNT,91426431,69
2019-04-21,SNT,87990309,72
2019-04-20,SNT,91799970,70
2019-04-19,SNT,92297170,70
2019-04-18,SNT,94271223,69
2019-04-17,SNT,92098090,69
2019-04-16,SNT,93111318,70
2019-04-15,SNT,86661444,70
2019-04-14,SNT,92997098,71
2019-04-13,SNT,89981638,71
2019-04-12,SNT,88107310,73
2019-04-11,SNT,86291038,73
2019-04-10,SNT,97244625,71
2019-04-09,SNT,95989929,70
2019-04-08,SNT,99592369,69
2019-04-07,SNT,101117968,69
2019-04-06,SNT,100160180,69
2019-04-05,SNT,101521889,69
2019-04-04,SNT,96718287,68
2019-04-03,SNT,99161762,67
2019-04-02,SNT,94746985,69
2019-04-01,SNT,88148590,68
2019-03-31,SNT,87195588,70
2019-03-30,SNT,87418238,69
2019-03-29,SNT,85672940,72
2019-03-28,SNT,83019272,74
2019-03-27,SNT,79879019,75
2019-03-26,SNT,77974984,74
2019-03-25,SNT,76986784,74
2019-03-24,SNT,80096364,73
2019-03-23,SNT,80931344,73
2019-03-22,SNT,78057322,73
2019-03-21,SNT,76651301,73
2019-03-20,SNT,80135816,73
2019-03-19,SNT,78410833,73
2019-03-18,SNT,78029311,73
2019-03-17,SNT,78634328,70
2019-03-16,SNT,80017725,70
2019-03-15,SNT,80925843,70
2019-03-14,SNT,78264334,70
2019-03-13,SNT,77642755,70
2019-03-12,SNT,79445449,68
2019-03-11,SNT,75448280,69
2019-03-10,SNT,74133379,67
2019-03-09,SNT,74528622,67
2019-03-08,SNT,69130827,67
2019-03-07,SNT,70258902,67
2019-03-06,SNT,69446115,66
2019-03-05,SNT,70209571,66
2019-03-04,SNT,64972923,65
2019-03-03,SNT,70072497,64
2019-03-02,SNT,69396952,64
2019-03-01,SNT,70423277,63
2019-02-28,SNT,70199104,63
2019-02-27,SNT,70535778,62
2019-02-26,SNT,71372596,62
2019-02-25,SNT,71085991,62
2019-02-24,SNT,68597386,63
2019-02-23,SNT,78448762,62
2019-02-22,SNT,77268011,62
2019-02-21,SNT,77602423,62
2019-02-20,SNT,72666055,62
2019-02-19,SNT,71948781,61
2019-02-18,SNT,71753427,61
2019-02-17,SNT,68123108,62
2019-02-16,SNT,66497021,62
2019-02-15,SNT,66460982,62
2019-02-14,SNT,65943164,62
2019-02-13,SNT,64409974,62
2019-02-12,SNT,64466421,61
2019-02-11,SNT,64390576,61
2019-02-10,SNT,65695717,61
2019-02-09,SNT,65899252,61
2019-02-08,SNT,67011188,61
2019-02-07,SNT,62462621,61
2019-02-06,SNT,60961952,61
2019-02-05,SNT,62589456,61
2019-02-04,SNT,64426219,61
2019-02-03,SNT,64231078,61
2019-02-02,SNT,67128888,61
2019-10-16,ELF,41699225,95
2019-10-15,ELF,42502081,95
2019-10-14,ELF,44157526,95
2019-10-13,ELF,42753349,94
2019-10-12,ELF,40965751,95
2019-10-11,ELF,42443789,94
2019-10-10,ELF,43254316,95
2019-10-09,ELF,44770569,95
2019-10-08,ELF,43334373,92
2019-10-07,ELF,41351193,93
2019-10-06,ELF,40976779,92
2019-10-05,ELF,41752947,93
2019-10-04,ELF,41890800,93
2019-10-03,ELF,41062428,95
2019-10-02,ELF,41144373,94
2019-10-01,ELF,39695940,94
2019-09-30,ELF,40818778,96
2019-09-29,ELF,40480556,95
2019-09-28,ELF,39957731,95
2019-09-27,ELF,39182953,96
2019-09-26,ELF,39115131,95
2019-09-25,ELF,38356839,96
2019-09-24,ELF,34942396,98
2019-09-23,ELF,43343471,95
2019-09-22,ELF,44418102,95
2019-09-21,ELF,44901988,95
2019-09-20,ELF,44600867,98
2019-09-19,ELF,44168503,96
2019-09-18,ELF,45939875,93
2019-09-17,ELF,44462622,93
2019-09-16,ELF,43716311,92
2019-09-15,ELF,40999577,95
2019-09-14,ELF,40919950,95
2019-09-13,ELF,40980655,94
2019-09-12,ELF,41304635,94
2019-09-11,ELF,40455921,94
2019-09-10,ELF,40950118,95
2019-09-09,ELF,41487953,94
2019-09-08,ELF,41571795,96
2019-09-07,ELF,41581548,95
2019-09-06,ELF,40739845,95
2019-09-05,ELF,41015090,95
2019-09-04,ELF,41046782,95
2019-09-03,ELF,40712168,97
2019-09-02,ELF,40766261,96
2019-09-01,ELF,39104059,97
2019-08-31,ELF,38887057,99
2019-08-30,ELF,37978314,100
2019-08-29,ELF,37858152,98
2019-08-28,ELF,38749641,98
2019-08-27,ELF,41164273,97
2019-08-26,ELF,42387240,96
2019-08-25,ELF,42002187,97
2019-08-24,ELF,43383076,96
2019-08-23,ELF,42870360,97
2019-08-22,ELF,41868682,97
2019-08-21,ELF,40961620,96
2019-08-20,ELF,46041605,95
2019-08-19,ELF,45870606,96
2019-08-18,ELF,44458026,95
2019-08-17,ELF,44945439,94
2019-08-16,ELF,44272500,94
2019-08-15,ELF,42346140,95
2019-08-14,ELF,40649385,95
2019-08-13,ELF,44352916,96
2019-08-12,ELF,44062450,100
